Player,Team,Position,Gw,Fpts,Started,Opponent,Home,Fp/g,Ros rank,Rkov,G,Kp,At,Sot,Tkw,Dis,Yc,Rc,Acnc,Int,Clr,Cos,Bs,Aer,Pkm,Pkd,Og,Gao,Cs,Team_long,Ros %,Gp,Min
Max Aarons,BOU,D,4,0.25,1.0,,False,0.25,,292,0,0,0,0,4,0,1,0,0,0,1,1,1,0,0,0,0,2,0,,7%,1,90
Jamaal Lascelles,NEW,D,4,0.25,0.0,,False,0.25,,267,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,7%,1,15
Rayan Ait-Nouri,WOL,D,4,0.25,1.0,,False,0.25,,250,0,0,0,0,3,2,1,0,0,0,1,1,0,3,0,0,0,2,0,,3%,1,81
Gonzalo Montiel,NOT,D,4,0.25,0.0,,False,0.25,,348,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,3%,1,17
Rodri,MCI,M,4,0.0,1.0,,True,0.0,,54,0,0,0,0,0,1,1,0,0,1,2,1,0,1,0,0,0,1,0,,99%,1,75
Cody Gakpo,LIV,F,4,0.0,0.0,,True,0.0,,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,95%,1,24
Rasmus Hojlund,MUN,F,4,0.0,0.0,,False,0.0,,266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,,87%,1,22
Diogo Dalot,MUN,D,4,0.0,1.0,,False,0.0,,196,0,0,0,0,0,0,0,0,0,2,8,0,0,2,0,0,0,3,0,,84%,1,90
Mykhailo Mudryk,CHE,M,4,0.0,0.0,,True,0.0,,214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,79%,1,12
Harvey Barnes,NEW,M,4,0.0,0.0,,False,0.0,,193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,53%,1,15
Harry Wilson,FUL,M,4,0.0,1.0,,False,0.0,,198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,,48%,1,80
Simon Adingra,BHA,F,4,0.0,0.0,,True,0.0,,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,36%,1,1
Aaron Ramsey,BUR,M,4,0.0,1.0,,True,0.0,,307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,17%,0,0
Jacob Brown,LUT,F,4,0.0,0.0,,True,0.0,,205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,12%,1,18
Harvey Elliott,LIV,M,4,0.0,0.0,,True,0.0,,291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,7%,1,25
Wataru Endo,LIV,M,4,0.0,0.0,,True,0.0,,359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,5%,1,2
Tahith Chong,LUT,M,4,0.0,1.0,,True,0.0,,345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,4%,1,83
Pablo Fornals,WHU,M,4,0.0,0.0,,False,0.0,,252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,2%,1,17
Chris Wood,NOT,F,4,0.0,0.0,,False,0.0,,235,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,2%,1,24
Oliver Skipp,TOT,M,4,0.0,0.0,,False,0.0,,713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,1%,1,3
Igor Julio dos Santos de Paulo,BHA,D,4,0.0,1.0,,True,0.0,,711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1%,0,0
Pelly Ruddock,LUT,M,4,0.0,0.0,,True,0.0,,302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,1%,1,18
Tom Cairney,FUL,M,4,0.0,1.0,,False,0.0,,371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0%,1,15
Ben Godfrey,EVE,D,4,0.0,0.0,,False,0.0,,518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0%,1,1
Jack Cork,BUR,M,4,0.0,0.0,,True,0.0,,464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0%,1,15
Deivid Washington de Souza Eugenio,CHE,F,4,0.0,1.0,,True,0.0,,710,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0%,0,0
Emiliano Marcondes Camargo Hansen,BOU,M,4,0.0,1.0,,False,0.0,,444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0%,0,0
Marc Jurado Gomez,MUN,D,4,0.0,1.0,,True,0.0,,558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0%,0,0
Jose Mateo Mejia Piedrahita,MUN,F,4,0.0,1.0,,False,0.0,,598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0%,0,0
Dwight McNeil,EVE,M,4,-0.5,0.0,,False,-0.5,,216,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,,81%,1,14
Alejandro Garnacho,MUN,M,4,-0.5,0.0,,False,-0.5,,280,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,,52%,1,5
Lisandro Martinez,MUN,D,4,-0.5,1.0,,False,-0.5,,363,0,0,0,0,1,0,1,0,0,0,2,0,2,0,0,0,0,1,0,,48%,1,66
Rico Lewis,MCI,D,4,-0.5,0.0,,True,-0.5,,314,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,13%,1,1
Danny Ings,WHU,F,4,-0.5,0.0,,False,-0.5,,378,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,,8%,1,9
Jhon Duran,AVL,F,4,-0.5,0.0,,False,-0.5,,187,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,5%,1,16
Chris Mepham,BOU,D,4,-0.5,0.0,,False,-0.5,,380,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,1,0,,0%,1,2
Joel Veltman,BHA,D,4,-0.75,1.0,,True,-0.75,,217,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,,25%,1,90
Issa Kabore,LUT,D,4,-1.0,0.0,,True,-1.0,,197,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,,39%,1,18
James Milner,BHA,M,4,-1.0,0.0,,True,-1.0,,310,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,,2%,1,8
Rodrigo Muniz,FUL,F,4,-1.0,0.0,,False,-1.0,,718,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,1,0,,0%,1,8
Andreas Pereira,FUL,M,4,-1.5,1.0,,False,-1.5,,132,0,1,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,5,0,,89%,1,90
Emerson,WHU,D,4,-1.5,1.0,,False,-1.5,,119,0,0,0,0,1,0,1,0,0,0,2,0,0,1,0,0,0,1,0,,52%,1,90
Emerson,WHU,D,4,-1.5,1.0,,True,-1.5,,119,0,0,0,0,1,0,1,0,0,0,2,0,0,1,0,0,0,1,0,,52%,1,90
Emerson,WHU,D,4,-1.5,0.0,,False,-1.5,,119,0,0,0,0,1,0,1,0,0,0,2,0,0,1,0,0,0,1,0,,52%,1,90
Diego Carlos,AVL,D,4,-1.75,1.0,,False,-1.75,,308,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,,4%,1,18
Hannes Delcroix,BUR,D,4,-1.75,0.0,,True,-1.75,,354,0,0,0,1,0,0,1,0,0,2,1,0,0,2,0,0,0,3,0,,1%,1,45
Bernardo Silva,MCI,M,4,-2.0,0.0,,True,-2.0,,129,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,98%,1,13
Timothy Castagne,FUL,D,4,-2.0,0.0,,False,-2.0,,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,42%,1,16
Mahmoud Dahoud,BHA,M,4,-2.0,0.0,,True,-2.0,,232,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,,16%,1,12
Pierre-Emile Hojbjerg,TOT,M,4,-2.0,0.0,,False,-2.0,,385,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,,16%,1,21
Tariq Lamptey,BHA,D,4,-2.0,0.0,,True,-2.0,,261,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,,15%,1,12
Victor Lindelof,MUN,D,4,-2.0,1.0,,False,-2.0,,264,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,1,0,,11%,1,83
Hugo Bueno,WOL,D,4,-2.0,0.0,,False,-2.0,,315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,2%,1,7
Adam Lallana,BHA,M,4,-2.0,0.0,,True,-2.0,,317,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,,1%,1,8
Joel Ward,CRY,D,4,-2.25,1.0,,True,-2.25,,154,0,0,0,0,2,0,1,0,0,0,7,0,0,0,0,0,0,2,0,,10%,1,90
Max Kilman,WOL,D,4,-2.5,1.0,,False,-2.5,,159,0,0,0,0,0,0,0,0,0,0,2,0,1,2,0,0,0,3,0,,23%,1,90
Jonny Evans,MUN,D,4,-2.5,0.0,,False,-2.5,,233,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,2,0,,5%,1,5
Jordan Beyer,BUR,D,4,-3.0,1.0,,True,-3.0,,335,0,0,0,0,6,0,1,0,0,0,0,2,0,1,0,0,0,5,0,,11%,1,73
Harry Maguire,MUN,D,4,-3.0,0.0,,False,-3.0,,717,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,,4%,1,22
Dan Burn,NEW,D,4,-4.75,1.0,,False,-4.75,,62,0,0,0,0,0,0,1,0,0,0,1,0,0,3,0,0,0,3,0,,95%,1,90
Kenny Tete,FUL,D,4,-5.5,1.0,,False,-5.5,,208,0,0,0,0,1,0,0,0,0,1,2,0,0,0,0,0,0,4,0,,69%,1,72
Matt Targett,NEW,D,4,-5.5,1.0,,False,-5.5,,729,0,1,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,3,0,,1%,1,73
Ameen Al Dakhil,BUR,D,4,-6.75,1.0,,True,-6.75,,726,0,0,0,0,1,2,0,0,0,3,1,0,0,0,0,0,0,5,0,,3%,1,90
Issa Diop,FUL,D,4,-7.0,1.0,,False,-7.0,,220,0,0,0,0,0,0,1,0,0,2,4,0,1,1,0,0,0,5,0,,12%,1,90
Connor Roberts,BUR,D,4,-7.0,1.0,,True,-7.0,,731,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,0,,8%,1,90
Antonee Robinson,FUL,D,4,-8.0,1.0,,False,-8.0,,211,0,0,0,0,2,0,1,0,0,1,0,1,0,0,0,0,0,5,0,,54%,1,90
Matty Cash,AVL,D,4,-8.5,1.0,,False,-8.5,,66,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,1,3,0,,96%,1,90
Joachim Andersen,CRY,D,3,34.75,1.0,,False,34.75,,9,1,4,0,1,3,0,0,0,2,1,7,1,1,7,0,0,0,1,0,,92%,1,90
Raheem Sterling,CHE,F,3,33.0,1.0,,True,33.0,,52,2,2,1,3,0,6,0,0,0,0,0,2,0,0,0,0,0,0,1,,100%,1,88
Pascal Gross,BHA,M,3,33.0,1.0,,True,33.0,,24,1,6,0,4,1,0,0,0,2,0,0,1,0,0,0,0,0,3,0,,100%,1,90
Matty Cash,AVL,D,3,30.0,1.0,,False,30.0,,66,2,0,0,3,3,1,0,0,0,0,2,2,0,1,0,0,0,1,0,,96%,1,90
Bukayo Saka,ARS,M,3,28.0,1.0,,True,28.0,,1,1,4,0,2,0,0,0,0,1,0,0,6,0,0,0,0,0,2,0,,100%,1,90
Bruno Fernandes,MUN,M,3,27.5,1.0,,True,27.5,,14,1,3,1,3,2,2,1,0,0,0,2,1,0,1,0,0,0,2,0,,100%,1,90
Malo Gusto,CHE,D,3,27.5,1.0,,True,27.5,,124,0,2,2,0,1,1,0,0,0,1,0,2,0,0,0,0,0,0,1,,55%,1,90
Jarrod Bowen,WHU,M,3,26.5,1.0,,False,26.5,,11,1,1,1,2,2,1,0,0,0,2,1,1,0,2,0,0,0,1,0,,100%,1,90
Anthony Gordon,NEW,M,3,24.5,1.0,,True,24.5,,16,1,2,0,3,1,1,0,0,1,0,0,3,0,0,0,0,0,0,1,,96%,1,71
Moussa Diaby,AVL,F,3,22.0,1.0,,False,22.0,,20,1,2,1,1,0,2,0,0,1,0,1,1,0,0,0,0,0,1,0,,97%,1,72
Nicolas Jackson,CHE,F,3,22.0,1.0,,True,22.0,,125,1,2,0,3,1,2,0,0,0,1,0,2,0,0,0,0,0,0,1,,94%,1,82
Rodri,MCI,M,3,21.5,1.0,,False,21.5,,54,1,1,0,2,3,1,0,0,0,1,1,2,0,2,0,0,0,1,0,,99%,1,90
Morgan Gibbs-White,NOT,M,3,21.0,1.0,,False,21.0,,46,0,3,2,0,0,1,1,0,1,3,0,1,0,1,0,0,0,3,0,,99%,1,90
Jack Grealish,MCI,M,3,20.5,1.0,,False,20.5,,201,0,6,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,,99%,1,90
Darwin Nunez,LIV,F,3,19.5,0.0,,False,19.5,,70,2,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,,100%,1,12
Dejan Kulusevski,TOT,M,3,19.0,1.0,,False,19.0,,19,1,2,0,1,0,2,0,0,0,2,0,2,0,0,0,0,0,0,1,,100%,1,90
Pedro Neto,WOL,F,3,19.0,1.0,,True,19.0,,7,0,4,1,0,0,1,0,0,4,0,0,1,0,1,0,0,0,0,1,,96%,1,90
Pedro Neto,WOL,F,3,19.0,1.0,,False,19.0,,7,0,4,1,0,0,1,0,0,4,0,0,1,0,1,0,0,0,0,1,,96%,1,90
Willy Boly,NOT,D,3,19.0,1.0,,False,19.0,,42,1,0,0,2,3,0,0,0,0,1,8,1,1,3,0,0,0,3,0,,73%,1,90
Jordan Ayew,CRY,F,3,19.0,1.0,,False,19.0,,63,0,3,1,1,0,0,0,0,0,0,0,4,0,2,0,0,0,1,0,,70%,1,90
Iyenoma Destiny Udogie,TOT,D,3,18.5,1.0,,False,18.5,,73,0,1,1,0,0,1,0,0,0,0,4,1,0,2,0,0,0,0,1,,98%,1,81
Michail Antonio,WHU,F,3,18.5,1.0,,False,18.5,,88,1,1,0,2,0,1,0,0,0,0,0,3,1,0,0,0,0,0,1,,79%,1,78
Fabio Vieira,ARS,M,3,18.5,0.0,,True,18.5,,137,0,1,2,1,0,1,0,0,0,0,1,1,0,0,0,1,0,1,0,,41%,1,33
James Maddison,TOT,M,3,18.0,1.0,,False,18.0,,4,1,1,0,2,0,4,0,0,1,1,1,2,0,0,0,0,0,0,1,,100%,1,72
Casemiro,MUN,M,3,18.0,1.0,,True,18.0,,71,1,0,0,2,2,0,0,0,0,1,4,1,0,2,0,0,0,2,0,,98%,1,90
Axel Disasi,CHE,D,3,17.5,1.0,,True,17.5,,94,0,0,0,1,1,0,0,0,0,1,2,0,1,6,0,0,0,0,1,,79%,1,90
Said Benrahma,WHU,M,3,17.5,0.0,,False,17.5,,135,0,4,1,0,1,1,0,0,0,0,1,3,0,0,0,0,0,1,0,,70%,1,50
James Ward-Prowse,WHU,M,3,16.5,1.0,,False,16.5,,13,1,0,0,2,0,0,1,0,0,4,0,0,1,1,0,0,0,1,0,,85%,1,90
Marcus Rashford,MUN,F,3,16.0,1.0,,True,16.0,,41,0,1,2,1,0,5,1,0,0,0,1,2,0,1,0,1,0,2,0,,100%,1,90
Ben Chilwell,CHE,D,3,16.0,1.0,,True,16.0,,115,0,4,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,,85%,1,85
Christian Eriksen,MUN,M,3,16.0,1.0,,True,16.0,,123,1,2,0,1,1,2,0,0,0,1,1,0,0,0,0,0,0,2,0,,67%,1,90
Kevin Schade,BRF,M,3,16.0,1.0,,True,16.0,,140,1,1,0,1,0,0,0,0,0,0,0,1,0,4,0,0,0,1,0,,33%,1,79
Julian Alvarez,MCI,F,3,15.5,1.0,,False,15.5,,6,0,4,0,3,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,,100%,1,90
Erling Haaland,MCI,F,3,15.5,1.0,,False,15.5,,2,1,1,0,3,0,0,0,0,0,0,0,1,0,3,1,0,0,1,0,,100%,1,90
Mohamed Salah,LIV,F,3,15.5,1.0,,False,15.5,,8,0,2,1,1,1,3,0,0,0,1,0,3,0,0,0,0,0,1,0,,100%,1,90
Cristian Romero,TOT,D,3,15.5,1.0,,False,15.5,,45,0,0,0,0,3,0,0,0,0,3,6,0,0,2,0,0,0,0,1,,90%,1,90
Ollie Watkins,AVL,F,3,15.0,1.0,,False,15.0,,3,0,2,1,2,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,,100%,1,85
Taiwo Awoniyi,NOT,F,3,14.5,1.0,,False,14.5,,31,1,0,0,1,0,1,0,0,0,0,1,2,0,4,0,0,0,3,0,,95%,1,80
Joao Palhinha,FUL,M,3,14.5,1.0,,False,14.5,,207,1,0,0,1,3,1,0,0,0,1,5,0,0,0,0,0,0,2,0,,47%,1,90
Johann Gudmundsson,BUR,M,3,14.5,0.0,,True,14.5,,228,0,3,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,,6%,1,45
Andreas Pereira,FUL,M,3,14.0,1.0,,False,14.0,,132,1,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,,89%,1,62
Pape Sarr,TOT,M,3,13.5,1.0,,False,13.5,,65,0,2,1,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,,76%,1,58
Thiago Silva,CHE,D,3,13.0,1.0,,True,13.0,,90,0,0,0,0,0,0,0,0,0,1,4,0,2,3,0,0,0,0,1,,91%,1,90
Yves Bissouma,TOT,M,3,13.0,1.0,,False,13.0,,74,0,1,0,1,3,1,1,0,0,3,3,3,1,1,0,0,0,0,1,,81%,1,73
Max Kilman,WOL,D,3,13.0,1.0,,False,13.0,,159,0,1,0,0,0,0,0,0,0,2,8,0,0,1,0,0,0,0,1,,23%,1,90
Lucas Digne,AVL,D,3,12.5,1.0,,False,12.5,,35,0,2,1,0,0,0,0,0,0,2,2,0,0,1,0,0,0,1,0,,90%,1,80
Antony,MUN,F,3,12.5,1.0,,True,12.5,,163,0,4,0,2,0,1,0,0,0,0,0,1,0,0,0,0,0,2,0,,69%,1,84
Christian Norgaard,BRF,M,3,12.5,1.0,,True,12.5,,56,0,3,1,0,2,3,0,0,0,0,2,0,0,0,0,0,0,1,0,,55%,1,90
Phil Foden,MCI,M,3,12.0,0.0,,False,12.0,,17,0,2,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,100%,1,3
Bernardo Silva,MCI,M,3,12.0,1.0,,False,12.0,,129,0,4,0,0,1,2,0,0,3,0,0,1,0,0,0,0,0,1,0,,98%,1,90
Eddie Nketiah,ARS,F,3,12.0,0.0,,True,12.0,,55,1,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,,84%,1,45
Jayden Bogle,SHU,D,3,12.0,0.0,,True,12.0,,234,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,,6%,1,18
Micky van de Ven,TOT,D,3,11.75,1.0,,False,11.75,,160,0,0,0,0,1,0,0,0,0,1,7,1,1,0,0,0,0,0,1,,61%,1,90
Joelinton,NEW,M,3,11.5,1.0,,True,11.5,,184,0,3,0,1,2,1,0,0,0,1,3,1,0,0,0,0,0,1,0,,82%,1,81
Son Heung-Min,TOT,F,3,11.0,1.0,,False,11.0,,10,0,4,0,0,0,0,0,0,0,1,1,2,0,0,0,0,0,0,1,,100%,1,90
Kieran Trippier,NEW,D,3,11.0,1.0,,True,11.0,,5,0,4,0,0,0,0,1,0,2,1,0,2,0,4,0,0,0,2,0,,100%,1,90
Lucas Paqueta,WHU,M,3,11.0,1.0,,False,11.0,,40,0,2,0,1,2,1,0,0,0,3,3,0,0,1,0,0,0,1,0,,100%,1,84
Levi Colwill,CHE,D,3,11.0,1.0,,True,11.0,,114,0,1,0,0,0,0,0,0,0,0,4,0,0,2,0,0,0,0,1,,89%,1,90
Joel Veltman,BHA,D,3,11.0,0.0,,True,11.0,,217,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,25%,1,17
Sasa Kalajdzic,WOL,F,3,11.0,0.0,,False,11.0,,255,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,,2%,1,4
Pedro Porro,TOT,D,3,10.75,1.0,,False,10.75,,50,0,0,0,0,3,0,0,0,0,0,3,0,1,0,0,0,0,0,1,,99%,1,90
Hugo Bueno,WOL,D,3,10.75,1.0,,False,10.75,,315,0,1,0,0,0,1,0,0,1,0,1,0,1,1,0,0,0,0,1,,2%,1,84
Conor Gallagher,CHE,M,3,10.5,1.0,,True,10.5,,108,0,1,0,1,1,0,0,0,0,3,1,1,0,1,0,0,0,0,1,,77%,1,90
Philip Billing,BOU,M,3,10.5,1.0,,True,10.5,,107,0,3,0,1,0,0,0,0,0,1,1,0,0,3,0,0,0,2,0,,72%,1,85
Jefferson Lerma,CRY,M,3,10.5,1.0,,False,10.5,,126,0,1,0,1,1,0,0,0,0,3,4,1,1,1,0,0,0,1,0,,46%,1,90
Craig Dawson,WOL,D,3,10.25,1.0,,False,10.25,,183,0,0,0,0,2,1,1,0,0,1,3,0,1,2,0,0,0,0,1,,14%,1,90
Kurt Zouma,WHU,D,3,10.0,1.0,,False,10.0,,89,0,0,0,0,2,0,0,0,0,2,12,0,1,4,0,0,0,1,0,,65%,1,90
Eberechi Eze,CRY,M,3,9.5,1.0,,False,9.5,,12,0,1,0,1,1,3,0,0,0,1,0,5,0,0,0,0,0,1,0,,100%,1,90
Abdoulaye Doucoure,EVE,M,3,9.5,1.0,,True,9.5,,23,0,1,0,1,3,1,0,0,0,1,0,1,0,2,0,0,0,1,0,,91%,1,90
Lyle Foster,BUR,F,3,9.5,1.0,,True,9.5,,144,1,0,0,1,0,4,0,0,0,0,1,0,0,1,0,0,0,3,0,,21%,1,80
Kyle Walker,MCI,D,3,9.25,1.0,,False,9.25,,79,0,3,0,0,1,0,0,0,2,0,1,2,0,0,0,0,0,1,0,,96%,1,90
Boubacar Kamara,AVL,M,3,9.0,1.0,,False,9.0,,109,0,2,0,0,3,2,0,0,0,1,0,2,0,0,0,0,0,1,0,,16%,1,90
Nelson Semedo,WOL,D,3,8.75,1.0,,False,8.75,,195,0,0,0,0,3,2,1,0,0,1,3,1,0,0,0,0,0,0,1,,19%,1,90
Diogo Jota,LIV,F,3,8.5,0.0,,False,8.5,,91,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,98%,1,31
Mateo Kovacic,MCI,M,3,8.0,1.0,,False,8.0,,202,0,2,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,,74%,1,85
Ryan Christie,BOU,M,3,8.0,1.0,,True,8.0,,76,0,1,0,1,1,0,0,0,1,2,0,0,0,0,0,0,0,1,0,,34%,1,59
Amadou Onana,EVE,M,3,8.0,1.0,,True,8.0,,104,0,1,0,0,3,1,0,0,0,1,0,1,0,3,0,0,0,1,0,,28%,1,90
Harrison Reed,FUL,M,3,8.0,0.0,,False,8.0,,152,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,8%,1,19
Rico Henry,BRF,D,3,7.75,1.0,,True,7.75,,142,0,1,0,0,1,3,0,0,1,0,1,2,3,2,0,0,0,1,0,,30%,1,90
Mathias Jensen,BRF,M,3,7.5,1.0,,True,7.5,,21,0,2,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,,97%,1,70
Leandro Trossard,ARS,M,3,7.5,1.0,,True,7.5,,153,0,3,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,1,0,,90%,1,45
Victor Lindelof,MUN,D,3,7.5,0.0,,True,7.5,,264,0,2,0,0,0,0,0,0,0,0,2,0,1,2,0,0,0,0,0,,11%,1,45
Dominik Szoboszlai,LIV,M,3,7.0,1.0,,False,7.0,,26,0,1,0,0,2,0,0,0,0,0,1,3,0,0,0,0,0,1,0,,100%,1,90
Gabriel Martinelli,ARS,M,3,7.0,1.0,,True,7.0,,120,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,,100%,1,90
Evan Ferguson,BHA,F,3,7.0,1.0,,True,7.0,,51,0,0,0,4,0,2,0,0,0,0,0,0,0,0,0,0,0,3,0,,99%,1,90
Douglas Luiz,AVL,M,3,7.0,1.0,,False,7.0,,48,0,2,0,0,1,1,0,0,1,0,0,0,1,1,0,0,0,1,0,,97%,1,85
John McGinn,AVL,M,3,7.0,1.0,,False,7.0,,87,0,2,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,1,0,,64%,1,90
Sean Longstaff,NEW,M,3,7.0,0.0,,True,7.0,,82,0,1,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,,42%,1,17
James Garner,EVE,M,3,7.0,1.0,,True,7.0,,75,0,2,0,1,1,0,1,0,1,1,0,0,0,0,0,0,0,1,0,,37%,1,90
Jeffrey Schlupp,CRY,M,3,7.0,1.0,,False,7.0,,118,0,2,0,0,1,0,0,0,0,0,0,1,0,2,0,0,0,1,0,,31%,1,70
Joel Ward,CRY,D,3,6.75,1.0,,False,6.75,,154,0,0,0,0,1,0,0,0,0,0,3,1,1,5,0,0,0,1,0,,10%,1,90
Martin Odegaard,ARS,M,3,6.5,1.0,,True,6.5,,18,0,0,0,2,1,3,0,0,0,0,0,3,0,0,0,0,0,1,0,,100%,1,83
Solly March,BHA,M,3,6.5,1.0,,True,6.5,,29,0,2,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,3,0,,100%,1,71
Bruno Guimaraes,NEW,M,3,6.5,1.0,,True,6.5,,34,0,2,0,0,1,2,0,0,0,0,1,2,0,1,0,0,0,2,0,,98%,1,90
Alexis Mac Allister,LIV,M,3,6.5,1.0,,False,6.5,,188,0,0,0,0,1,1,0,0,0,4,0,0,2,0,0,0,0,1,0,,95%,1,76
James Tarkowski,EVE,D,3,6.5,1.0,,True,6.5,,57,0,0,0,0,1,2,0,0,1,3,2,0,2,2,0,0,0,1,0,,93%,1,90
Moises Caicedo,CHE,M,3,6.5,1.0,,True,6.5,,251,0,0,0,0,2,1,0,0,0,1,0,0,2,2,0,0,0,0,1,,69%,1,90
Raul Jimenez,FUL,F,3,6.5,1.0,,False,6.5,,226,0,0,0,0,3,1,1,0,0,0,2,0,2,8,0,0,0,2,0,,33%,1,90
Luca Koleosho,BUR,F,3,6.5,1.0,,True,6.5,,136,0,1,0,0,1,1,0,0,1,0,0,3,0,0,0,0,0,3,0,,26%,1,67
Bryan Mbeumo,BRF,F,3,6.0,1.0,,True,6.0,,22,0,2,0,0,1,1,0,0,1,0,2,0,0,1,0,0,0,1,0,,100%,1,90
Billy Gilmour,BHA,M,3,6.0,1.0,,True,6.0,,69,0,2,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,2,0,,49%,1,59
Thomas Partey,ARS,M,3,6.0,1.0,,True,6.0,,182,0,0,0,0,1,1,0,0,0,1,1,4,0,1,0,0,0,1,0,,33%,1,55
Oliver Norwood,SHU,M,3,6.0,1.0,,True,6.0,,166,0,1,0,0,2,0,0,0,0,0,6,0,2,0,0,0,0,1,0,,14%,1,79
